@relation dataset-weka.filters.unsupervised.attribute.AddValues-C11-L4

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute myo1-1 numeric
@attribute myo1-2 numeric
@attribute myo1-3 numeric
@attribute myo1-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 {0,1,2,3,4}

@data
1201,'2018/02/22 13:10:01:598',9,0.419531,0.499174,0.559891,3,?,?,?,3
1202,'2018/02/22 13:10:01:621',9,0.419527,0.499196,0.55986,3,?,?,?,3
1203,'2018/02/22 13:10:01:679',9,0.419527,0.499196,0.55986,3,?,?,?,3
1204,'2018/02/22 13:10:01:679',9,0.419539,0.499212,0.559853,3,?,?,?,3
1205,'2018/02/22 13:10:01:699',9,0.419551,0.499228,0.559966,3,?,?,?,3
1206,'2018/02/22 13:10:01:854',9,0.419551,0.499228,0.559966,3,?,?,?,3
1207,'2018/02/22 13:10:01:854',9,0.419565,0.49924,0.559934,3,?,?,?,3
1208,'2018/02/22 13:10:01:854',9,0.419562,0.499244,0.559959,3,?,?,?,3
1209,'2018/02/22 13:10:01:854',9,0.419555,0.49927,0.559953,3,?,?,?,3
1210,'2018/02/22 13:10:01:854',9,0.419563,0.499251,0.559979,3,?,?,?,3
1211,'2018/02/22 13:10:01:861',9,0.419545,0.499261,0.559981,3,?,?,?,3
1212,'2018/02/22 13:10:02:037',9,0.419556,0.499277,0.559974,3,?,?,?,3
1213,'2018/02/22 13:10:02:056',9,0.419556,0.499277,0.559974,3,?,?,?,3
1214,'2018/02/22 13:10:02:209',9,0.419568,0.499293,0.559966,3,?,?,?,3
1215,'2018/02/22 13:10:02:215',9,0.41955,0.499303,0.559968,3,?,?,?,3
1216,'2018/02/22 13:10:02:218',9,0.41955,0.499303,0.559968,3,?,?,?,3
1217,'2018/02/22 13:10:02:218',9,0.41955,0.499303,0.559968,3,?,?,?,3
1218,'2018/02/22 13:10:02:218',9,0.41955,0.499303,0.559968,3,?,?,?,3
1219,'2018/02/22 13:10:02:218',9,0.419561,0.499319,0.559961,3,?,?,?,3
1220,'2018/02/22 13:10:02:222',9,0.419561,0.499319,0.559961,3,?,?,?,3
1221,'2018/02/22 13:10:02:223',9,0.419543,0.499329,0.559962,3,?,?,?,3
1222,'2018/02/22 13:10:02:223',9,0.419551,0.499342,0.559959,3,?,?,?,3
1223,'2018/02/22 13:10:02:223',9,0.419551,0.499342,0.559959,3,?,?,?,3
1224,'2018/02/22 13:10:02:223',9,0.419551,0.499342,0.559959,3,?,?,?,3
1225,'2018/02/22 13:10:02:232',9,0.419545,0.499368,0.559954,3,?,?,?,3
1226,'2018/02/22 13:10:02:246',9,0.419547,0.499364,0.559929,3,?,?,?,3
1227,'2018/02/22 13:10:02:303',9,0.419559,0.49938,0.559922,3,?,?,?,3
1228,'2018/02/22 13:10:02:303',9,0.419559,0.49938,0.559922,3,?,?,?,3
1229,'2018/02/22 13:10:02:365',9,0.419559,0.49938,0.559922,3,?,?,?,3
1230,'2018/02/22 13:10:02:365',9,0.419559,0.49938,0.559922,3,?,?,?,3
1231,'2018/02/22 13:10:02:368',9,0.41955,0.499409,0.559941,3,?,?,?,3
1232,'2018/02/22 13:10:02:393',9,0.419552,0.499405,0.559916,3,?,?,?,3
1233,'2018/02/22 13:10:02:539',9,0.419561,0.499426,0.559933,3,?,?,?,3
1234,'2018/02/22 13:10:02:539',9,0.419564,0.499422,0.559909,3,?,?,?,3
1235,'2018/02/22 13:10:02:539',9,0.419564,0.499422,0.559909,3,?,?,?,3
1236,'2018/02/22 13:10:02:539',9,0.419555,0.499451,0.559928,3,?,?,?,3
1237,'2018/02/22 13:10:02:539',9,0.419555,0.499451,0.559928,3,?,?,?,3
1238,'2018/02/22 13:10:02:551',9,0.419557,0.499447,0.559903,3,?,?,?,3
1239,'2018/02/22 13:10:02:577',9,0.419569,0.499463,0.559896,3,?,?,?,3
1240,'2018/02/22 13:10:02:716',9,0.419551,0.499473,0.559897,3,?,?,?,3
1241,'2018/02/22 13:10:02:716',9,0.419538,0.499507,0.55982,3,?,?,?,3
1242,'2018/02/22 13:10:02:716',9,0.419538,0.499507,0.55982,3,?,?,?,3
1243,'2018/02/22 13:10:02:716',9,0.419548,0.499534,0.559858,3,?,?,?,3
1244,'2018/02/22 13:10:02:716',9,0.419549,0.499541,0.559878,3,?,?,?,3
1245,'2018/02/22 13:10:02:735',9,0.419549,0.499541,0.559878,3,?,?,?,3
1246,'2018/02/22 13:10:13:784',10,0.41692,0.509061,0.544483,1,?,?,?,4
1247,'2018/02/22 13:10:13:808',10,0.41691,0.509044,0.54449,1,?,?,?,4
1248,'2018/02/22 13:10:13:834',10,0.41692,0.509061,0.544483,1,?,?,?,4
1249,'2018/02/22 13:10:13:863',10,0.416916,0.509058,0.544488,1,?,?,?,4
1250,'2018/02/22 13:10:13:895',10,0.416907,0.509084,0.544483,1,?,?,?,4
1251,'2018/02/22 13:10:13:909',10,0.41691,0.509079,0.544459,1,?,?,?,4
1252,'2018/02/22 13:10:13:936',10,0.41691,0.509079,0.544459,1,?,?,?,4
1253,'2018/02/22 13:10:13:960',10,0.416907,0.509084,0.544483,1,?,?,?,4
1254,'2018/02/22 13:10:13:984',10,0.41692,0.509095,0.544452,1,?,?,?,4
1255,'2018/02/22 13:10:14:014',10,0.41692,0.509095,0.544452,1,?,?,?,4
1256,'2018/02/22 13:10:14:035',10,0.41692,0.509095,0.544452,1,?,?,?,4
1257,'2018/02/22 13:10:14:061',10,0.41692,0.509095,0.544452,1,?,?,?,4
1258,'2018/02/22 13:10:14:088',10,0.416911,0.509121,0.544447,1,?,?,?,4
1259,'2018/02/22 13:10:14:112',10,0.416911,0.509121,0.544447,1,?,?,?,4
1260,'2018/02/22 13:10:14:138',10,0.416911,0.509121,0.544447,1,?,?,?,4
1261,'2018/02/22 13:10:14:163',10,0.416909,0.509114,0.544428,1,?,?,?,4
1262,'2018/02/22 13:10:14:189',10,0.416909,0.509114,0.544428,1,?,?,?,4
1263,'2018/02/22 13:10:14:216',10,0.416909,0.509114,0.544428,1,?,?,?,4
1264,'2018/02/22 13:10:14:242',10,0.416911,0.509121,0.544447,1,?,?,?,4
1265,'2018/02/22 13:10:14:268',10,0.416919,0.50913,0.544422,1,?,?,?,4
1266,'2018/02/22 13:10:14:298',10,0.416919,0.50913,0.544422,1,?,?,?,4
1267,'2018/02/22 13:10:14:322',10,0.416901,0.509139,0.544423,1,?,?,?,4
1268,'2018/02/22 13:10:14:347',10,0.416919,0.50913,0.544422,1,?,?,?,4
1269,'2018/02/22 13:10:14:372',10,0.416942,0.509193,0.544354,1,?,?,?,4
1270,'2018/02/22 13:10:14:396',10,0.416944,0.509189,0.54433,1,?,?,?,4
1271,'2018/02/22 13:10:14:434',10,0.416965,0.509191,0.544493,1,?,?,?,4
1272,'2018/02/22 13:10:14:467',10,0.417132,0.509025,0.544786,1,?,?,?,4
1273,'2018/02/22 13:10:14:475',10,0.417132,0.509025,0.544786,1,?,?,?,4
1274,'2018/02/22 13:10:14:500',10,0.417169,0.508911,0.544884,1,?,?,?,4
1275,'2018/02/22 13:10:14:540',10,0.417173,0.508902,0.544836,1,?,?,?,4
1276,'2018/02/22 13:10:14:563',10,0.417026,0.509078,0.544604,1,?,?,?,4
1277,'2018/02/22 13:10:14:600',10,0.416933,0.509219,0.54451,1,?,?,?,4
1278,'2018/02/22 13:10:14:634',10,0.416777,0.509396,0.544346,1,?,?,?,4
1279,'2018/02/22 13:10:14:641',10,0.416777,0.509396,0.544346,1,?,?,?,4
1280,'2018/02/22 13:10:14:667',10,0.416769,0.509421,0.544341,1,?,?,?,4
1281,'2018/02/22 13:10:14:696',10,0.416769,0.509421,0.544341,1,?,?,?,4
1282,'2018/02/22 13:10:14:722',10,0.416814,0.509401,0.54443,1,?,?,?,4
1283,'2018/02/22 13:10:14:744',10,0.416929,0.509393,0.544556,1,?,?,?,4
1284,'2018/02/22 13:10:14:773',10,0.416931,0.509388,0.544532,1,?,?,?,4
1285,'2018/02/22 13:10:14:795',10,0.416931,0.509388,0.544532,1,?,?,?,4
1286,'2018/02/22 13:10:14:821',10,0.416927,0.509386,0.544537,1,?,?,?,4
1287,'2018/02/22 13:10:15:003',10,0.416929,0.509381,0.544513,1,?,?,?,4
1288,'2018/02/22 13:10:15:003',10,0.416929,0.509381,0.544513,1,?,?,?,4
1289,'2018/02/22 13:10:15:003',10,0.416939,0.509432,0.544476,1,?,?,?,4
1290,'2018/02/22 13:10:15:003',10,0.416931,0.509458,0.544471,1,?,?,?,4
1291,'2018/02/22 13:10:15:003',10,0.416931,0.509458,0.544471,1,?,?,?,4
1292,'2018/02/22 13:10:15:013',10,0.416999,0.509489,0.544449,1,?,?,?,4
1293,'2018/02/22 13:10:15:035',10,0.41699,0.509514,0.544444,1,?,?,?,4
1294,'2018/02/22 13:10:15:086',10,0.416986,0.509512,0.544449,1,?,?,?,4
1295,'2018/02/22 13:10:15:232',10,0.416993,0.509433,0.544422,1,?,?,?,4
1296,'2018/02/22 13:10:15:233',10,0.417019,0.509368,0.544481,1,?,?,?,4
1297,'2018/02/22 13:10:15:233',10,0.417019,0.509368,0.544481,1,?,?,?,4
1298,'2018/02/22 13:10:15:233',10,0.417038,0.509359,0.54448,1,?,?,?,4
1299,'2018/02/22 13:10:15:233',10,0.417012,0.509436,0.544303,1,?,?,?,4
1300,'2018/02/22 13:10:15:235',10,0.416971,0.509512,0.544241,1,?,?,?,4
1301,'2018/02/22 13:10:15:239',10,0.416971,0.509512,0.544241,1,?,?,?,4
1302,'2018/02/22 13:10:15:263',10,0.416981,0.509564,0.544204,1,?,?,?,4
1303,'2018/02/22 13:10:15:316',10,0.417,0.509578,0.544128,1,?,?,?,4
1304,'2018/02/22 13:10:15:465',10,0.41701,0.509595,0.544122,1,?,?,?,4
1305,'2018/02/22 13:10:15:466',10,0.41701,0.509595,0.544122,1,?,?,?,4
1306,'2018/02/22 13:10:15:467',10,0.417152,0.509482,0.544152,1,?,?,?,4
1307,'2018/02/22 13:10:15:469',10,0.41723,0.509446,0.544268,1,?,?,?,4
1308,'2018/02/22 13:10:15:470',10,0.417291,0.509402,0.544318,1,?,?,?,4
1309,'2018/02/22 13:10:15:471',10,0.417345,0.509368,0.544295,1,?,?,?,4
1310,'2018/02/22 13:10:15:472',10,0.417345,0.509368,0.544295,1,?,?,?,4
1311,'2018/02/22 13:10:15:495',10,0.417345,0.509368,0.544295,1,?,?,?,4
1312,'2018/02/22 13:10:15:550',10,0.417345,0.509368,0.544295,1,?,?,?,4
1313,'2018/02/22 13:10:15:550',10,0.417281,0.509374,0.544281,1,?,?,?,4
1314,'2018/02/22 13:10:15:571',10,0.417281,0.509374,0.544281,1,?,?,?,4
1315,'2018/02/22 13:10:15:597',10,0.417274,0.509407,0.544295,1,?,?,?,4
1316,'2018/02/22 13:10:15:635',10,0.417274,0.509407,0.544295,1,?,?,?,4
1317,'2018/02/22 13:10:15:648',10,0.417274,0.509407,0.544295,1,?,?,?,4
1318,'2018/02/22 13:10:15:674',10,0.417274,0.509407,0.544295,1,?,?,?,4
1319,'2018/02/22 13:10:15:806',10,0.417274,0.509407,0.544295,1,?,?,?,4
1320,'2018/02/22 13:10:15:806',10,0.417274,0.509407,0.544295,1,?,?,?,4
1321,'2018/02/22 13:10:15:806',10,0.417328,0.509396,0.544198,1,?,?,?,4
1322,'2018/02/22 13:10:15:806',10,0.417328,0.509396,0.544198,1,?,?,?,4
1323,'2018/02/22 13:10:15:806',10,0.417328,0.509396,0.544198,1,?,?,?,4
1324,'2018/02/22 13:10:15:827',10,0.417477,0.509333,0.544196,1,?,?,?,4
1325,'2018/02/22 13:10:15:976',10,0.417542,0.509292,0.544241,1,?,?,?,4
1326,'2018/02/22 13:10:15:976',10,0.4176,0.509242,0.544271,1,?,?,?,4
1327,'2018/02/22 13:10:15:976',10,0.41767,0.509185,0.544209,1,?,?,?,4
1328,'2018/02/22 13:10:15:976',10,0.417661,0.509199,0.54416,1,?,?,?,4
1329,'2018/02/22 13:10:15:976',10,0.417661,0.509199,0.54416,1,?,?,?,4
1330,'2018/02/22 13:10:15:981',10,0.41765,0.509283,0.543929,1,?,?,?,4
1331,'2018/02/22 13:10:16:017',10,0.417639,0.509291,0.543862,1,?,?,?,4
1332,'2018/02/22 13:10:16:146',10,0.417639,0.509291,0.543862,1,?,?,?,4
1333,'2018/02/22 13:10:16:146',10,0.417639,0.509291,0.543862,1,?,?,?,4
1334,'2018/02/22 13:10:16:146',10,0.417639,0.509291,0.543862,1,?,?,?,4
1335,'2018/02/22 13:10:16:146',10,0.417639,0.509291,0.543862,1,?,?,?,4
1336,'2018/02/22 13:10:16:146',10,0.417639,0.509291,0.543862,1,?,?,?,4
1337,'2018/02/22 13:10:16:170',10,0.417649,0.509307,0.543855,1,?,?,?,4
1338,'2018/02/22 13:10:16:184',10,0.417702,0.509266,0.543813,1,?,?,?,4
1339,'2018/02/22 13:10:16:322',10,0.417702,0.509266,0.543813,1,?,?,?,4
1340,'2018/02/22 13:10:16:322',10,0.417704,0.509262,0.543789,1,?,?,?,4
1341,'2018/02/22 13:10:16:322',10,0.417685,0.50927,0.543791,1,?,?,?,4
1342,'2018/02/22 13:10:16:322',10,0.417704,0.509262,0.543789,1,?,?,?,4
1343,'2018/02/22 13:10:16:322',10,0.417685,0.50927,0.543791,1,?,?,?,4
1344,'2018/02/22 13:10:16:387',10,0.417681,0.509268,0.543795,1,?,?,?,4
1345,'2018/02/22 13:10:16:388',10,0.417683,0.509264,0.543771,1,?,?,?,4
1346,'2018/02/22 13:10:16:391',10,0.417693,0.50928,0.543765,1,?,?,?,4
1347,'2018/02/22 13:10:16:417',10,0.417693,0.50928,0.543765,1,?,?,?,4
1348,'2018/02/22 13:10:16:561',10,0.417693,0.50928,0.543765,1,?,?,?,4
1349,'2018/02/22 13:10:16:561',10,0.417695,0.509276,0.543741,1,?,?,?,4
1350,'2018/02/22 13:10:16:562',10,0.417695,0.509276,0.543741,1,?,?,?,4
1351,'2018/02/22 13:10:16:562',10,0.417691,0.509273,0.543746,1,?,?,?,4
1352,'2018/02/22 13:10:16:562',10,0.417693,0.509269,0.543721,1,?,?,?,4
1353,'2018/02/22 13:10:16:584',10,0.417704,0.509285,0.543715,1,?,?,?,4
1354,'2018/02/22 13:10:16:736',10,0.417705,0.509281,0.543691,1,?,?,?,4
1355,'2018/02/22 13:10:16:736',10,0.417705,0.509281,0.543691,1,?,?,?,4
1356,'2018/02/22 13:10:16:736',10,0.417683,0.509287,0.543697,1,?,?,?,4
1357,'2018/02/22 13:10:16:736',10,0.417683,0.509287,0.543697,1,?,?,?,4
1358,'2018/02/22 13:10:16:736',10,0.417685,0.509283,0.543673,1,?,?,?,4
1359,'2018/02/22 13:10:16:736',10,0.417685,0.509283,0.543673,1,?,?,?,4
1360,'2018/02/22 13:10:16:750',10,0.417695,0.509299,0.543667,1,?,?,?,4
1361,'2018/02/22 13:10:16:777',10,0.417695,0.509299,0.543667,1,?,?,?,4
1362,'2018/02/22 13:10:16:908',10,0.417697,0.509295,0.543643,1,?,?,?,4
1363,'2018/02/22 13:10:16:908',10,0.417693,0.509292,0.543648,1,?,?,?,4
1364,'2018/02/22 13:10:16:908',10,0.417705,0.509327,0.543704,1,?,?,?,4
1365,'2018/02/22 13:10:16:908',10,0.417707,0.509323,0.54368,1,?,?,?,4
1366,'2018/02/22 13:10:16:913',10,0.417713,0.509337,0.543678,1,?,?,?,4
1367,'2018/02/22 13:10:16:951',10,0.417694,0.509346,0.543679,1,?,?,?,4
1368,'2018/02/22 13:10:17:084',10,0.417694,0.509346,0.543679,1,?,?,?,4
1369,'2018/02/22 13:10:17:084',10,0.417694,0.509346,0.543679,1,?,?,?,4
1370,'2018/02/22 13:10:17:084',10,0.417706,0.509358,0.543649,1,?,?,?,4
1371,'2018/02/22 13:10:17:084',10,0.417686,0.509336,0.543705,1,?,?,?,4
1372,'2018/02/22 13:10:17:084',10,0.417698,0.509348,0.543675,1,?,?,?,4
1373,'2018/02/22 13:10:17:097',10,0.417679,0.509357,0.543676,1,?,?,?,4
1374,'2018/02/22 13:10:17:260',10,0.417688,0.509367,0.54365,1,?,?,?,4
1375,'2018/02/22 13:10:17:261',10,0.417688,0.509367,0.54365,1,?,?,?,4
1376,'2018/02/22 13:10:17:261',10,0.417688,0.509367,0.54365,1,?,?,?,4
1377,'2018/02/22 13:10:17:261',10,0.417688,0.509367,0.54365,1,?,?,?,4
1378,'2018/02/22 13:10:17:261',10,0.417679,0.509392,0.543645,1,?,?,?,4
1379,'2018/02/22 13:10:17:261',10,0.417679,0.509392,0.543645,1,?,?,?,4
1380,'2018/02/22 13:10:17:392',10,0.417691,0.509404,0.543615,1,?,?,?,4
1381,'2018/02/22 13:10:17:392',10,0.417691,0.509404,0.543615,1,?,?,?,4
1382,'2018/02/22 13:10:17:392',10,0.417691,0.509404,0.543615,1,?,?,?,4
1383,'2018/02/22 13:10:17:394',10,0.417691,0.509404,0.543615,1,?,?,?,4
1384,'2018/02/22 13:10:17:396',10,0.417691,0.509404,0.543615,1,?,?,?,4
1385,'2018/02/22 13:10:17:397',10,0.417683,0.509429,0.54361,1,?,?,?,4
1386,'2018/02/22 13:10:17:420',10,0.417679,0.509427,0.543615,1,?,?,?,4
1387,'2018/02/22 13:10:17:565',10,0.417691,0.509439,0.543584,1,?,?,?,4
1388,'2018/02/22 13:10:17:565',10,0.417672,0.509448,0.543585,1,?,?,?,4
1389,'2018/02/22 13:10:17:565',10,0.417682,0.509465,0.543579,1,?,?,?,4
1390,'2018/02/22 13:10:17:565',10,0.417682,0.509465,0.543579,1,?,?,?,4
1391,'2018/02/22 13:10:17:565',10,0.417682,0.509465,0.543579,1,?,?,?,4
1392,'2018/02/22 13:10:17:588',10,0.417694,0.509476,0.543549,1,?,?,?,4
1393,'2018/02/22 13:10:17:741',10,0.417694,0.509476,0.543549,1,?,?,?,4
1394,'2018/02/22 13:10:17:741',10,0.417675,0.509485,0.54355,1,?,?,?,4
1395,'2018/02/22 13:10:17:741',10,0.417686,0.509502,0.543544,1,?,?,?,4
1396,'2018/02/22 13:10:17:743',10,0.417682,0.509499,0.543548,1,?,?,?,4
1397,'2018/02/22 13:10:17:744',10,0.417682,0.509499,0.543548,1,?,?,?,4
1398,'2018/02/22 13:10:17:761',10,0.417696,0.509518,0.543537,1,?,?,?,4
1399,'2018/02/22 13:10:17:917',10,0.417677,0.509527,0.543538,1,?,?,?,4
1400,'2018/02/22 13:10:17:917',10,0.417675,0.50952,0.543519,1,?,?,?,4
1401,'2018/02/22 13:10:17:917',10,0.417675,0.50952,0.543519,1,?,?,?,4
1402,'2018/02/22 13:10:17:917',10,0.417685,0.509537,0.543513,1,?,?,?,4
1403,'2018/02/22 13:10:17:919',10,0.417675,0.509533,0.543402,1,?,?,?,4
1404,'2018/02/22 13:10:17:921',10,0.417675,0.509533,0.543402,1,?,?,?,4
1405,'2018/02/22 13:10:17:939',10,0.417703,0.509564,0.543321,1,?,?,?,4
1406,'2018/02/22 13:10:18:093',10,0.417703,0.509564,0.543321,1,?,?,?,4
1407,'2018/02/22 13:10:18:094',10,0.417694,0.509589,0.543315,1,?,?,?,4
1408,'2018/02/22 13:10:18:094',10,0.417694,0.509589,0.543315,1,?,?,?,4
1409,'2018/02/22 13:10:18:094',10,0.417694,0.509589,0.543315,1,?,?,?,4
1410,'2018/02/22 13:10:18:094',10,0.417706,0.509601,0.543285,1,?,?,?,4
1411,'2018/02/22 13:10:18:094',10,0.417706,0.509601,0.543285,1,?,?,?,4
1412,'2018/02/22 13:10:18:117',10,0.417706,0.509601,0.543285,1,?,?,?,4
1413,'2018/02/22 13:10:18:272',10,0.417706,0.509601,0.543285,1,?,?,?,4
1414,'2018/02/22 13:10:18:272',10,0.417706,0.509601,0.543285,1,?,?,?,4
1415,'2018/02/22 13:10:18:272',10,0.417696,0.50962,0.543261,1,?,?,?,4
1416,'2018/02/22 13:10:18:272',10,0.417706,0.509636,0.543255,1,?,?,?,4
1417,'2018/02/22 13:10:18:272',10,0.417706,0.509636,0.543255,1,?,?,?,4
1418,'2018/02/22 13:10:18:272',10,0.417706,0.509636,0.543255,1,?,?,?,4
1419,'2018/02/22 13:10:18:296',10,0.417689,0.509641,0.543232,1,?,?,?,4
1420,'2018/02/22 13:10:18:331',10,0.417699,0.509657,0.543225,1,?,?,?,4
1421,'2018/02/22 13:10:18:354',10,0.417699,0.509657,0.543225,1,?,?,?,4
1422,'2018/02/22 13:10:18:372',10,0.417699,0.509657,0.543225,1,?,?,?,4
1423,'2018/02/22 13:10:18:397',10,0.417699,0.509657,0.543225,1,?,?,?,4
1424,'2018/02/22 13:10:18:422',10,0.417689,0.509676,0.543201,1,?,?,?,4
1425,'2018/02/22 13:10:18:449',10,0.417693,0.509678,0.543196,1,?,?,?,4
1426,'2018/02/22 13:10:18:483',10,0.417699,0.509692,0.543195,1,?,?,?,4
1427,'2018/02/22 13:10:18:517',10,0.417699,0.509692,0.543195,1,?,?,?,4
1428,'2018/02/22 13:10:18:526',10,0.417699,0.509692,0.543195,1,?,?,?,4
1429,'2018/02/22 13:10:18:620',10,0.417701,0.509687,0.543171,1,?,?,?,4
1430,'2018/02/22 13:10:18:725',10,0.417692,0.509713,0.543166,1,?,?,?,4
1431,'2018/02/22 13:10:18:726',10,0.417692,0.509713,0.543166,1,?,?,?,4
1432,'2018/02/22 13:10:18:730',10,0.417692,0.509713,0.543166,1,?,?,?,4
1433,'2018/02/22 13:10:18:731',10,0.417702,0.509729,0.543159,1,?,?,?,4
1434,'2018/02/22 13:10:18:732',10,0.417702,0.509729,0.543159,1,?,?,?,4
1435,'2018/02/22 13:10:18:732',10,0.417702,0.509729,0.543159,1,?,?,?,4
1436,'2018/02/22 13:10:18:733',10,0.417693,0.509755,0.543154,1,?,?,?,4
1437,'2018/02/22 13:10:18:754',10,0.417693,0.509755,0.543154,1,?,?,?,4
1438,'2018/02/22 13:10:18:797',10,0.417703,0.509771,0.543148,1,?,?,?,4
1439,'2018/02/22 13:10:18:936',10,0.417702,0.509764,0.543129,1,?,?,?,4
1440,'2018/02/22 13:10:18:940',10,0.417702,0.509764,0.543129,1,?,?,?,4
1441,'2018/02/22 13:10:18:940',10,0.417702,0.509764,0.543129,1,?,?,?,4
1442,'2018/02/22 13:10:18:940',10,0.417683,0.509773,0.54313,1,?,?,?,4
1443,'2018/02/22 13:10:18:941',10,0.417693,0.50979,0.543124,1,?,?,?,4
1444,'2018/02/22 13:10:18:941',10,0.417693,0.50979,0.543124,1,?,?,?,4
1445,'2018/02/22 13:10:18:956',10,0.417693,0.50979,0.543124,1,?,?,?,4
1446,'2018/02/22 13:10:19:014',10,0.417703,0.509806,0.543117,1,?,?,?,4
1447,'2018/02/22 13:10:19:017',10,0.417703,0.509806,0.543117,1,?,?,?,4
1448,'2018/02/22 13:10:19:153',10,0.417703,0.509806,0.543117,1,?,?,?,4
1449,'2018/02/22 13:10:19:153',10,0.417703,0.509806,0.543117,1,?,?,?,4
1450,'2018/02/22 13:10:19:153',10,0.417703,0.509806,0.543117,1,?,?,?,4
1451,'2018/02/22 13:10:19:153',10,0.417702,0.509776,0.543172,1,?,?,?,4
1452,'2018/02/22 13:10:19:153',10,0.41771,0.509797,0.54319,1,?,?,?,4
1453,'2018/02/22 13:10:19:163',10,0.417729,0.509764,0.543262,1,?,?,?,4
1454,'2018/02/22 13:10:19:233',10,0.417739,0.509781,0.543256,1,?,?,?,4
1455,'2018/02/22 13:10:19:235',10,0.417763,0.50972,0.543338,1,?,?,?,4
1456,'2018/02/22 13:10:19:244',10,0.417826,0.509661,0.543321,1,?,?,?,4
1457,'2018/02/22 13:10:19:268',10,0.417826,0.509661,0.543321,1,?,?,?,4
1458,'2018/02/22 13:10:19:291',10,0.41783,0.50958,0.543299,1,?,?,?,4
1459,'2018/02/22 13:10:19:319',10,0.417838,0.509566,0.543347,1,?,?,?,4
1460,'2018/02/22 13:10:19:463',10,0.41784,0.509573,0.543366,1,?,?,?,4
1461,'2018/02/22 13:10:19:464',10,0.41785,0.509589,0.54336,1,?,?,?,4
1462,'2018/02/22 13:10:19:466',10,0.41785,0.509589,0.54336,1,?,?,?,4
1463,'2018/02/22 13:10:19:466',10,0.417882,0.509527,0.543374,1,?,?,?,4
1464,'2018/02/22 13:10:19:468',10,0.417929,0.509472,0.543333,1,?,?,?,4
1465,'2018/02/22 13:43:21:870',11,0.750872,0.522712,0.713995,0,0,?,?,?
1466,'2018/02/22 13:43:21:871',11,0.750869,0.522641,0.713855,0,0,?,?,?
1467,'2018/02/22 13:43:21:871',11,0.750869,0.522641,0.713855,0,0,?,?,?
1468,'2018/02/22 13:43:21:871',11,0.750864,0.52262,0.713892,0,0,?,?,?
1469,'2018/02/22 13:43:21:871',11,0.750861,0.522618,0.713885,0,0,?,?,?
1470,'2018/02/22 13:43:21:872',11,0.750891,0.5225,0.713774,0,0,?,?,?
1471,'2018/02/22 13:43:21:872',11,0.75087,0.522482,0.713737,0,0,?,?,?
1472,'2018/02/22 13:43:21:872',11,0.750882,0.522466,0.713739,0,0,?,?,?
1473,'2018/02/22 13:43:21:872',11,0.750741,0.522422,0.71356,0,0,?,?,?
1474,'2018/02/22 13:43:21:872',11,0.750628,0.522391,0.713501,0,0,?,?,?
1475,'2018/02/22 13:43:21:872',11,0.75055,0.522312,0.713305,0,0,?,?,?
1476,'2018/02/22 13:43:21:872',11,0.75055,0.522312,0.713305,0,0,?,?,?
1477,'2018/02/22 13:43:21:872',11,0.750544,0.522286,0.713309,0,0,?,?,?
1478,'2018/02/22 13:43:21:872',11,0.750526,0.5222,0.713431,0,0,?,?,?
1479,'2018/02/22 13:43:21:872',11,0.750502,0.522222,0.713364,0,0,?,?,?
1480,'2018/02/22 13:43:21:872',11,0.75046,0.522297,0.713258,0,0,?,?,?
1481,'2018/02/22 13:43:21:872',11,0.750401,0.522351,0.71338,0,0,?,?,?
1482,'2018/02/22 13:43:21:872',11,0.750048,0.522883,0.713039,0,0,?,?,?
1483,'2018/02/22 13:43:21:872',11,0.748738,0.523863,0.712943,0,0,?,?,?
1484,'2018/02/22 13:43:22:029',11,0.747519,0.524308,0.713116,0,0,?,?,?
1485,'2018/02/22 13:43:22:032',11,0.74605,0.524952,0.712686,0,0,?,?,?
1486,'2018/02/22 13:43:22:033',11,0.744231,0.525747,0.711761,0,0,?,?,?
1487,'2018/02/22 13:43:22:033',11,0.739782,0.527,0.71018,0,0,?,?,?
1488,'2018/02/22 13:43:22:034',11,0.739782,0.527,0.71018,0,0,?,?,?
1489,'2018/02/22 13:43:22:034',11,0.73438,0.527649,0.708968,0,0,?,?,?
1490,'2018/02/22 13:43:22:034',11,0.731595,0.52782,0.708357,0,0,?,?,?
1491,'2018/02/22 13:43:22:088',11,0.725884,0.527656,0.706851,0,0,?,?,?
1492,'2018/02/22 13:43:22:093',11,0.723065,0.52748,0.706272,0,0,?,?,?
1493,'2018/02/22 13:43:22:372',11,0.717617,0.527084,0.705768,0,0,?,?,?
1494,'2018/02/22 13:43:22:373',11,0.717617,0.527084,0.705768,0,0,?,?,?
1495,'2018/02/22 13:43:22:373',11,0.712838,0.526472,0.705187,0,0,?,?,?
1496,'2018/02/22 13:43:22:373',11,0.710889,0.526448,0.704729,0,0,?,?,?
1497,'2018/02/22 13:43:22:373',11,0.707582,0.526709,0.703509,0,0,?,?,?
1498,'2018/02/22 13:43:22:373',11,0.705656,0.527155,0.701987,0,0,?,?,?
1499,'2018/02/22 13:43:22:373',11,0.705656,0.527155,0.701987,0,0,?,?,?
